Police Boundary,Date,Boundary_Class,Victimisations,victim_pct_change,Year,District_Police_Num,police_pct_change,hlc_index_amt_mean,hlc_index_amt_min,hlc_index_amt_max,shifted,hlc_change,hlc_pct_change,Unemployment rate (%),UR_pct_change
Counties/Manukau,1/06/2015,4,3152,3.684210526,2015,1075,0.749765698,1014.833333,955,1117,1014.833333,0,0,5.5,0
Counties/Manukau,1/07/2015,4,2921,-7.328680203,2015,1075,0.749765698,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Counties/Manukau,1/08/2015,4,2942,0.718931873,2015,1075,0.749765698,1016.583333,931,1133,1016.583333,0,0,5.5,0
Counties/Manukau,1/09/2015,4,2670,-9.245411285,2015,1075,0.749765698,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
Counties/Manukau,1/10/2015,4,2953,10.59925094,2015,1075,0.749765698,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Counties/Manukau,1/11/2015,4,3108,5.248899424,2015,1075,0.749765698,1012.75,915,1138,1012.75,0,0,5.7,0
Counties/Manukau,1/12/2015,4,2925,-5.888030888,2015,1075,0.749765698,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Counties/Manukau,1/01/2016,4,2897,-0.957264957,2016,1074,-0.093023256,1015,880,1100,1012.75,2.25,0.222167366,5,0
Counties/Manukau,1/02/2016,4,2897,0,2016,1074,-0.093023256,1015,880,1100,1015,0,0,5,0
Counties/Manukau,1/03/2016,4,3284,13.35864688,2016,1074,-0.093023256,1015,880,1100,1015,0,0,5.3,6
Counties/Manukau,1/04/2016,4,3128,-4.750304507,2016,1074,-0.093023256,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Counties/Manukau,1/05/2016,4,3081,-1.502557545,2016,1074,-0.093023256,1017.25,893,1096,1017.25,0,0,5.3,0
Counties/Manukau,1/06/2016,4,2945,-4.41415125,2016,1074,-0.093023256,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Counties/Manukau,1/07/2016,4,3375,14.60101868,2016,1074,-0.093023256,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Counties/Manukau,1/08/2016,4,3369,-0.177777778,2016,1074,-0.093023256,1021.166667,872,1115,1021.166667,0,0,5.1,0
Counties/Manukau,1/09/2016,4,3170,-5.906797269,2016,1074,-0.093023256,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Counties/Manukau,1/10/2016,4,3265,2.996845426,2016,1074,-0.093023256,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Counties/Manukau,1/11/2016,4,3319,1.653905054,2016,1074,-0.093023256,1023.416667,902,1121,1023.416667,0,0,5,0
Counties/Manukau,1/12/2016,4,3061,-7.773425731,2016,1074,-0.093023256,1023.416667,902,1121,1023.416667,0,0,5.3,6
Counties/Manukau,1/01/2017,4,3224,5.325057171,2017,1075,0.09310987,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
Counties/Manukau,1/02/2017,4,2881,-10.63895782,2017,1075,0.09310987,1031.25,911,1140,1031.25,0,0,5.3,0
Counties/Manukau,1/03/2017,4,3352,16.34849011,2017,1075,0.09310987,1031.25,911,1140,1031.25,0,0,4.9,-7.547169811
Counties/Manukau,1/04/2017,4,2824,-15.75178998,2017,1075,0.09310987,1029.333333,901,1140,1031.25,-1.916666667,-0.185858586,4.9,0
Counties/Manukau,1/05/2017,4,3228,14.30594901,2017,1075,0.09310987,1029.333333,901,1140,1029.333333,0,0,4.9,0
Counties/Manukau,1/06/2017,4,2869,-11.12143742,2017,1075,0.09310987,1029.333333,901,1140,1029.333333,0,0,4.9,0
Counties/Manukau,1/07/2017,4,2922,1.847333566,2017,1075,0.09310987,1034.083333,888,1149,1029.333333,4.75,0.461463731,4.9,0
Counties/Manukau,1/08/2017,4,3053,4.483230664,2017,1075,0.09310987,1034.083333,888,1149,1034.083333,0,0,4.9,0
Counties/Manukau,1/09/2017,4,2886,-5.470029479,2017,1075,0.09310987,1034.083333,888,1149,1034.083333,0,0,4.7,-4.081632653
Counties/Manukau,1/10/2017,4,2561,-11.26126126,2017,1075,0.09310987,1033.75,911,1142,1034.083333,-0.333333333,-0.032234668,4.7,0
Counties/Manukau,1/11/2017,4,2777,8.434205389,2017,1075,0.09310987,1033.75,911,1142,1033.75,0,0,4.7,0
Counties/Manukau,1/12/2017,4,2850,2.628736046,2017,1075,0.09310987,1033.75,911,1142,1033.75,0,0,4.5,-4.255319149
Counties/Manukau,1/01/2018,4,2759,-3.192982456,2018,1100,2.325581395,1038.833333,912,1194,1033.75,5.083333333,0.491737203,4.5,0
Counties/Manukau,1/02/2018,4,2462,-10.76476984,2018,1100,2.325581395,1038.833333,912,1194,1038.833333,0,0,4.5,0
Counties/Manukau,1/03/2018,4,2437,-1.015434606,2018,1100,2.325581395,1038.833333,912,1194,1038.833333,0,0,4.4,-2.222222222
Counties/Manukau,1/04/2018,4,2360,-3.159622487,2018,1100,2.325581395,1041,899,1209,1038.833333,2.166666667,0.208567303,4.4,0
Counties/Manukau,1/05/2018,4,2512,6.440677966,2018,1100,2.325581395,1041,899,1209,1041,0,0,4.4,0
Counties/Manukau,1/06/2018,4,2418,-3.742038217,2018,1100,2.325581395,1041,899,1209,1041,0,0,4.6,4.545454545
Counties/Manukau,1/07/2018,4,2406,-0.496277916,2018,1100,2.325581395,1045.583333,887,1207,1041,4.583333333,0.44028178,4.6,0
Counties/Manukau,1/08/2018,4,2446,1.662510391,2018,1100,2.325581395,1045.583333,887,1207,1045.583333,0,0,4.6,0
Counties/Manukau,1/09/2018,4,2382,-2.616516762,2018,1100,2.325581395,1045.583333,887,1207,1045.583333,0,0,4,-13.04347826
Counties/Manukau,1/10/2018,4,2684,12.67842149,2018,1100,2.325581395,1045.5,891,1189,1045.583333,-0.083333333,-0.007970033,4,0
Counties/Manukau,1/11/2018,4,2251,-16.13263785,2018,1100,2.325581395,1045.5,891,1189,1045.5,0,0,4,0
Counties/Manukau,1/12/2018,4,2180,-3.154153709,2018,1100,2.325581395,1045.5,891,1189,1045.5,0,0,4.3,7.5
Counties/Manukau,1/01/2019,4,2883,32.24770642,2019,1128,2.545454545,1047.5,893,1248,1045.5,2,0.191296031,4.3,0
Counties/Manukau,1/02/2019,4,2083,-27.7488727,2019,1128,2.545454545,1047.5,893,1248,1047.5,0,0,4.3,0
Counties/Manukau,1/03/2019,4,2315,11.13778205,2019,1128,2.545454545,1047.5,893,1248,1047.5,0,0,4.2,-2.325581395
Counties/Manukau,1/04/2019,4,2347,1.382289417,2019,1128,2.545454545,1052.166667,886,1253,1047.5,4.666666667,0.445505171,4.2,0
Counties/Manukau,1/05/2019,4,2403,2.386024712,2019,1128,2.545454545,1052.166667,886,1253,1052.166667,0,0,4.2,0
Counties/Manukau,1/06/2019,4,1738,-27.67374116,2019,1128,2.545454545,1052.166667,886,1253,1052.166667,0,0,4,-4.761904762
Counties/Manukau,1/07/2019,4,1992,14.61449942,2019,1128,2.545454545,1053.5,876,1255,1052.166667,1.333333333,0.126722636,4,0
Counties/Manukau,1/08/2019,4,1987,-0.251004016,2019,1128,2.545454545,1053.5,876,1255,1053.5,0,0,4,0
Counties/Manukau,1/09/2019,4,2003,0.805234021,2019,1128,2.545454545,1053.5,876,1255,1053.5,0,0,4.1,2.5
Counties/Manukau,1/10/2019,4,2690,34.29855217,2019,1128,2.545454545,1055.5,864,1249,1053.5,2,0.189843379,4.1,0
Counties/Manukau,1/11/2019,4,3294,22.4535316,2019,1128,2.545454545,1055.5,864,1249,1055.5,0,0,4.1,0
Counties/Manukau,1/12/2019,4,3329,1.062537948,2019,1128,2.545454545,1055.5,864,1249,1055.5,0,0,4.1,0
Counties/Manukau,1/01/2020,4,3498,5.076599579,2020,1213,7.535460993,1061.416667,862,1317,1055.5,5.916666667,0.560555819,4.1,0
Counties/Manukau,1/02/2020,4,3348,-4.288164666,2020,1213,7.535460993,1061.416667,862,1317,1061.416667,0,0,4.1,0
Counties/Manukau,1/03/2020,4,2666,-20.37037037,2020,1213,7.535460993,1061.416667,862,1317,1061.416667,0,0,4.2,2.43902439
Counties/Manukau,1/04/2020,4,1513,-43.24831208,2020,1213,7.535460993,1054,866,1322,1061.416667,-7.416666667,-0.698751668,4.2,0
Counties/Manukau,1/05/2020,4,1870,23.59550562,2020,1213,7.535460993,1054,866,1322,1054,0,0,4.2,0
Counties/Manukau,1/06/2020,4,2118,13.26203209,2020,1213,7.535460993,1054,866,1322,1054,0,0,4.1,-2.380952381
Counties/Manukau,1/07/2020,4,2141,1.085930123,2020,1213,7.535460993,1055.416667,858,1324,1054,1.416666667,0.134408602,4.1,0
Counties/Manukau,1/08/2020,4,2052,-4.156936011,2020,1213,7.535460993,1055.416667,858,1324,1055.416667,0,0,4.1,0
Counties/Manukau,1/09/2020,4,2025,-1.315789474,2020,1213,7.535460993,1055.416667,858,1324,1055.416667,0,0,5.2,26.82926829
Counties/Manukau,1/10/2020,4,2350,16.04938272,2020,1213,7.535460993,1058.5,854,1329,1055.416667,3.083333333,0.292143703,5.2,0
Counties/Manukau,1/11/2020,4,2872,22.21276596,2020,1213,7.535460993,1058.5,854,1329,1058.5,0,0,5.2,0
Counties/Manukau,1/12/2020,4,2903,1.079387187,2020,1213,7.535460993,1058.5,854,1329,1058.5,0,0,4.9,-5.769230769
Counties/Manukau,1/01/2021,4,2733,-5.856011023,2021,1266,4.369332234,1065.083333,845,1350,1058.5,6.583333333,0.621949299,4.9,0
Counties/Manukau,1/02/2021,4,2535,-7.24478595,2021,1266,4.369332234,1065.083333,845,1350,1065.083333,0,0,4.9,0
Counties/Manukau,1/03/2021,4,2817,11.12426036,2021,1266,4.369332234,1065.083333,845,1350,1065.083333,0,0,4.6,-6.12244898
Counties/Manukau,1/04/2021,4,3008,6.780262691,2021,1266,4.369332234,1074.666667,829,1352,1065.083333,9.583333333,0.899773101,4.6,0
Counties/Manukau,1/05/2021,4,3300,9.707446809,2021,1266,4.369332234,1074.666667,829,1352,1074.666667,0,0,4.6,0
Counties/Manukau,1/06/2021,4,3075,-6.818181818,2021,1266,4.369332234,1074.666667,829,1352,1074.666667,0,0,4,-13.04347826
Counties/Manukau,1/07/2021,4,3038,-1.203252033,2021,1266,4.369332234,1087.5,823,1357,1074.666667,12.83333333,1.194168734,4,0
Counties/Manukau,1/08/2021,4,3022,-0.526662278,2021,1266,4.369332234,1087.5,823,1357,1087.5,0,0,4,0
Counties/Manukau,1/09/2021,4,2217,-26.63798809,2021,1266,4.369332234,1087.5,823,1357,1087.5,0,0,3.3,-17.5
Counties/Manukau,1/10/2021,4,2789,25.80063148,2021,1266,4.369332234,1103,842,1352,1087.5,15.5,1.425287356,3.3,0
Counties/Manukau,1/11/2021,4,2927,4.948010039,2021,1266,4.369332234,1103,842,1352,1103,0,0,3.3,0
Counties/Manukau,1/12/2021,4,3341,14.14417492,2021,1266,4.369332234,1103,842,1352,1103,0,0,3.2,-3.03030303
Counties/Manukau,1/01/2022,4,3812,14.09757558,2022,1275,0.710900474,1127.25,843,1389,1103,24.25,2.198549411,3.2,0
Counties/Manukau,1/02/2022,4,3348,-12.17208814,2022,1275,0.710900474,1127.25,843,1389,1127.25,0,0,3.2,0
Counties/Manukau,1/03/2022,4,3821,14.12783751,2022,1275,0.710900474,1127.25,843,1389,1127.25,0,0,3.2,0
Counties/Manukau,1/04/2022,4,3579,-6.333420571,2022,1275,0.710900474,1148.75,839,1402,1127.25,21.5,1.907296518,3.2,0
Counties/Manukau,1/05/2022,4,3856,7.739592065,2022,1275,0.710900474,1148.75,839,1402,1148.75,0,0,3.2,0
Counties/Manukau,1/06/2022,4,3393,-12.00726141,2022,1275,0.710900474,1148.75,839,1402,1148.75,0,0,3.3,3.125
Counties/Manukau,1/07/2022,4,3707,9.254347185,2022,1275,0.710900474,1175.583333,851,1421,1148.75,26.83333333,2.335872325,3.3,0
Counties/Manukau,1/08/2022,4,3812,2.832479094,2022,1275,0.710900474,1175.583333,851,1421,1175.583333,0,0,3.3,0
Counties/Manukau,1/09/2022,4,3953,3.69884575,2022,1275,0.710900474,1175.583333,851,1421,1175.583333,0,0,3.3,0
Counties/Manukau,1/10/2022,4,4105,3.845180875,2022,1275,0.710900474,1196.916667,852,1482,1175.583333,21.33333333,1.814701921,3.3,0
Counties/Manukau,1/11/2022,4,4163,1.412911084,2022,1275,0.710900474,1196.916667,852,1482,1196.916667,0,0,3.3,0
Counties/Manukau,1/12/2022,4,4110,-1.273120346,2022,1275,0.710900474,1196.916667,852,1482,1196.916667,0,0,3.4,3.03030303
Counties/Manukau,1/01/2023,4,4164,1.313868613,2023,1275,0.710900474,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Counties/Manukau,1/02/2023,4,3583,-13.95292988,2023,1275,0.710900474,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Eastern,1/07/2014,5,1000,-13.95292988,2014,431,0.710900474,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
Eastern,1/08/2014,5,1221,22.1,2014,431,0.710900474,1004.666667,989,1033,1004.666667,0,0,5.3,0
Eastern,1/09/2014,5,1121,-8.19000819,2014,431,0.710900474,1004.666667,989,1033,1004.666667,0,0,5.3,0
Eastern,1/10/2014,5,1278,14.00535236,2014,431,0.710900474,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Eastern,1/11/2014,5,1311,2.582159624,2014,431,0.710900474,1004,972,1058,1004,0,0,5.3,0
Eastern,1/12/2014,5,1246,-4.958047292,2014,431,0.710900474,1004,972,1058,1004,0,0,5.5,3.773584906
Eastern,1/01/2015,5,1361,9.22953451,2015,435,0.928074246,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Eastern,1/02/2015,5,1104,-18.88317414,2015,435,0.928074246,1010.166667,933,1089,1010.166667,0,0,5.5,0
Eastern,1/03/2015,5,1106,0.18115942,2015,435,0.928074246,1010.166667,933,1089,1010.166667,0,0,5.5,0
Eastern,1/04/2015,5,1117,0.994575045,2015,435,0.928074246,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Eastern,1/05/2015,5,1201,7.520143241,2015,435,0.928074246,1014.833333,955,1117,1014.833333,0,0,5.5,0
Eastern,1/06/2015,5,1142,-4.912572856,2015,435,0.928074246,1014.833333,955,1117,1014.833333,0,0,5.5,0
Eastern,1/07/2015,5,1291,13.04728546,2015,435,0.928074246,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Eastern,1/08/2015,5,1267,-1.859024012,2015,435,0.928074246,1016.583333,931,1133,1016.583333,0,0,5.5,0
Eastern,1/09/2015,5,1179,-6.945540647,2015,435,0.928074246,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
Eastern,1/10/2015,5,1407,19.33842239,2015,435,0.928074246,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Eastern,1/11/2015,5,1353,-3.837953092,2015,435,0.928074246,1012.75,915,1138,1012.75,0,0,5.7,0
Eastern,1/12/2015,5,1340,-0.96082779,2015,435,0.928074246,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Eastern,1/01/2016,5,1427,6.492537313,2016,436,0.229885057,1015,880,1100,1012.75,2.25,0.222167366,5,0
Eastern,1/02/2016,5,1341,-6.026629292,2016,436,0.229885057,1015,880,1100,1015,0,0,5,0
Eastern,1/03/2016,5,1331,-0.745712155,2016,436,0.229885057,1015,880,1100,1015,0,0,5.3,6
Eastern,1/04/2016,5,1174,-11.79564237,2016,436,0.229885057,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Eastern,1/05/2016,5,1421,21.03918228,2016,436,0.229885057,1017.25,893,1096,1017.25,0,0,5.3,0
Eastern,1/06/2016,5,1406,-1.055594652,2016,436,0.229885057,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Eastern,1/07/2016,5,1426,1.422475107,2016,436,0.229885057,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Eastern,1/08/2016,5,1528,7.152875175,2016,436,0.229885057,1021.166667,872,1115,1021.166667,0,0,5.1,0
Eastern,1/09/2016,5,1540,0.785340314,2016,436,0.229885057,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Eastern,1/10/2016,5,1580,2.597402597,2016,436,0.229885057,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Eastern,1/11/2016,5,1566,-0.886075949,2016,436,0.229885057,1023.416667,902,1121,1023.416667,0,0,5,0
Eastern,1/12/2016,5,1608,2.681992337,2016,436,0.229885057,1023.416667,902,1121,1023.416667,0,0,5.3,6
Eastern,1/01/2017,5,1706,6.094527363,2017,447,2.52293578,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
Eastern,1/02/2017,5,1564,-8.323563892,2017,447,2.52293578,1031.25,911,1140,1031.25,0,0,5.3,0
Eastern,1/03/2017,5,1520,-2.813299233,2017,447,2.52293578,1031.25,911,1140,1031.25,0,0,4.9,-7.547169811
Eastern,1/04/2017,5,1399,-7.960526316,2017,447,2.52293578,1029.333333,901,1140,1031.25,-1.916666667,-0.185858586,4.9,0
Eastern,1/05/2017,5,1461,4.431736955,2017,447,2.52293578,1029.333333,901,1140,1029.333333,0,0,4.9,0
Eastern,1/06/2017,5,1233,-15.60574949,2017,447,2.52293578,1029.333333,901,1140,1029.333333,0,0,4.9,0
Eastern,1/07/2017,5,1301,5.515004055,2017,447,2.52293578,1034.083333,888,1149,1029.333333,4.75,0.461463731,4.9,0
Eastern,1/08/2017,5,1455,11.83704842,2017,447,2.52293578,1034.083333,888,1149,1034.083333,0,0,4.9,0
Eastern,1/09/2017,5,1354,-6.941580756,2017,447,2.52293578,1034.083333,888,1149,1034.083333,0,0,4.7,-4.081632653
Eastern,1/10/2017,5,1040,-23.19054653,2017,447,2.52293578,1033.75,911,1142,1034.083333,-0.333333333,-0.032234668,4.7,0
Eastern,1/11/2017,5,1004,-3.461538462,2017,447,2.52293578,1033.75,911,1142,1033.75,0,0,4.7,0
Eastern,1/12/2017,5,911,-9.262948207,2017,447,2.52293578,1033.75,911,1142,1033.75,0,0,4.5,-4.255319149
Eastern,1/01/2018,5,1107,21.51481888,2018,456,2.013422819,1038.833333,912,1194,1033.75,5.083333333,0.491737203,4.5,0
Eastern,1/02/2018,5,955,-13.73080397,2018,456,2.013422819,1038.833333,912,1194,1038.833333,0,0,4.5,0
Eastern,1/03/2018,5,925,-3.141361257,2018,456,2.013422819,1038.833333,912,1194,1038.833333,0,0,4.4,-2.222222222
Eastern,1/04/2018,5,849,-8.216216216,2018,456,2.013422819,1041,899,1209,1038.833333,2.166666667,0.208567303,4.4,0
Eastern,1/05/2018,5,928,9.305064782,2018,456,2.013422819,1041,899,1209,1041,0,0,4.4,0
Eastern,1/06/2018,5,911,-1.831896552,2018,456,2.013422819,1041,899,1209,1041,0,0,4.6,4.545454545
Eastern,1/07/2018,5,773,-15.1481888,2018,456,2.013422819,1045.583333,887,1207,1041,4.583333333,0.44028178,4.6,0
Eastern,1/08/2018,5,810,4.786545925,2018,456,2.013422819,1045.583333,887,1207,1045.583333,0,0,4.6,0
Eastern,1/09/2018,5,804,-0.740740741,2018,456,2.013422819,1045.583333,887,1207,1045.583333,0,0,4,-13.04347826
Eastern,1/10/2018,5,1190,48.00995025,2018,456,2.013422819,1045.5,891,1189,1045.583333,-0.083333333,-0.007970033,4,0
Eastern,1/11/2018,5,1024,-13.94957983,2018,456,2.013422819,1045.5,891,1189,1045.5,0,0,4,0
Eastern,1/12/2018,5,1042,1.7578125,2018,456,2.013422819,1045.5,891,1189,1045.5,0,0,4.3,7.5
Eastern,1/01/2019,5,1498,43.76199616,2019,479,5.043859649,1047.5,893,1248,1045.5,2,0.191296031,4.3,0
Eastern,1/02/2019,5,941,-37.18291055,2019,479,5.043859649,1047.5,893,1248,1047.5,0,0,4.3,0
Eastern,1/03/2019,5,1058,12.4335813,2019,479,5.043859649,1047.5,893,1248,1047.5,0,0,4.2,-2.325581395
Eastern,1/04/2019,5,1007,-4.820415879,2019,479,5.043859649,1052.166667,886,1253,1047.5,4.666666667,0.445505171,4.2,0
Eastern,1/05/2019,5,946,-6.057596822,2019,479,5.043859649,1052.166667,886,1253,1052.166667,0,0,4.2,0
Eastern,1/06/2019,5,864,-8.66807611,2019,479,5.043859649,1052.166667,886,1253,1052.166667,0,0,4,-4.761904762
Eastern,1/07/2019,5,781,-9.606481481,2019,479,5.043859649,1053.5,876,1255,1052.166667,1.333333333,0.126722636,4,0
Eastern,1/08/2019,5,873,11.77976953,2019,479,5.043859649,1053.5,876,1255,1053.5,0,0,4,0
Eastern,1/09/2019,5,778,-10.88201604,2019,479,5.043859649,1053.5,876,1255,1053.5,0,0,4.1,2.5
Eastern,1/10/2019,5,1293,66.19537275,2019,479,5.043859649,1055.5,864,1249,1053.5,2,0.189843379,4.1,0
Eastern,1/11/2019,5,1579,22.11910286,2019,479,5.043859649,1055.5,864,1249,1055.5,0,0,4.1,0
Eastern,1/12/2019,5,1524,-3.483217226,2019,479,5.043859649,1055.5,864,1249,1055.5,0,0,4.1,0
Eastern,1/01/2020,5,1776,16.53543307,2020,509,6.263048017,1061.416667,862,1317,1055.5,5.916666667,0.560555819,4.1,0
Eastern,1/02/2020,5,1569,-11.65540541,2020,509,6.263048017,1061.416667,862,1317,1061.416667,0,0,4.1,0
Eastern,1/03/2020,5,1137,-27.5334608,2020,509,6.263048017,1061.416667,862,1317,1061.416667,0,0,4.2,2.43902439
Eastern,1/04/2020,5,674,-40.72119613,2020,509,6.263048017,1054,866,1322,1061.416667,-7.416666667,-0.698751668,4.2,0
Eastern,1/05/2020,5,830,23.14540059,2020,509,6.263048017,1054,866,1322,1054,0,0,4.2,0
Eastern,1/06/2020,5,1116,34.45783133,2020,509,6.263048017,1054,866,1322,1054,0,0,4.1,-2.380952381
Eastern,1/07/2020,5,1200,7.52688172,2020,509,6.263048017,1055.416667,858,1324,1054,1.416666667,0.134408602,4.1,0
Eastern,1/08/2020,5,1124,-6.333333333,2020,509,6.263048017,1055.416667,858,1324,1055.416667,0,0,4.1,0
Eastern,1/09/2020,5,1217,8.274021352,2020,509,6.263048017,1055.416667,858,1324,1055.416667,0,0,5.2,26.82926829
Eastern,1/10/2020,5,1353,11.17502054,2020,509,6.263048017,1058.5,854,1329,1055.416667,3.083333333,0.292143703,5.2,0
Eastern,1/11/2020,5,1391,2.80857354,2020,509,6.263048017,1058.5,854,1329,1058.5,0,0,5.2,0
Eastern,1/12/2020,5,1364,-1.941049605,2020,509,6.263048017,1058.5,854,1329,1058.5,0,0,4.9,-5.769230769
Eastern,1/01/2021,5,1596,17.00879765,2021,516,1.37524558,1065.083333,845,1350,1058.5,6.583333333,0.621949299,4.9,0
Eastern,1/02/2021,5,1321,-17.23057644,2021,516,1.37524558,1065.083333,845,1350,1065.083333,0,0,4.9,0
Eastern,1/03/2021,5,1415,7.115821347,2021,516,1.37524558,1065.083333,845,1350,1065.083333,0,0,4.6,-6.12244898
Eastern,1/04/2021,5,1325,-6.360424028,2021,516,1.37524558,1074.666667,829,1352,1065.083333,9.583333333,0.899773101,4.6,0
Eastern,1/05/2021,5,1256,-5.20754717,2021,516,1.37524558,1074.666667,829,1352,1074.666667,0,0,4.6,0
Eastern,1/06/2021,5,1425,13.45541401,2021,516,1.37524558,1074.666667,829,1352,1074.666667,0,0,4,-13.04347826
Eastern,1/07/2021,5,1527,7.157894737,2021,516,1.37524558,1087.5,823,1357,1074.666667,12.83333333,1.194168734,4,0
Eastern,1/08/2021,5,1297,-15.06221349,2021,516,1.37524558,1087.5,823,1357,1087.5,0,0,4,0
Eastern,1/09/2021,5,1328,2.390131072,2021,516,1.37524558,1087.5,823,1357,1087.5,0,0,3.3,-17.5
Eastern,1/10/2021,5,1405,5.798192771,2021,516,1.37524558,1103,842,1352,1087.5,15.5,1.425287356,3.3,0
Eastern,1/11/2021,5,1433,1.992882562,2021,516,1.37524558,1103,842,1352,1103,0,0,3.3,0
Eastern,1/12/2021,5,1523,6.280530356,2021,516,1.37524558,1103,842,1352,1103,0,0,3.2,-3.03030303
Eastern,1/01/2022,5,1704,11.88443861,2022,527,2.131782946,1127.25,843,1389,1103,24.25,2.198549411,3.2,0
Eastern,1/02/2022,5,1429,-16.13849765,2022,527,2.131782946,1127.25,843,1389,1127.25,0,0,3.2,0
Eastern,1/03/2022,5,1467,2.659202239,2022,527,2.131782946,1127.25,843,1389,1127.25,0,0,3.2,0
Eastern,1/04/2022,5,1326,-9.611451943,2022,527,2.131782946,1148.75,839,1402,1127.25,21.5,1.907296518,3.2,0
Eastern,1/05/2022,5,1431,7.918552036,2022,527,2.131782946,1148.75,839,1402,1148.75,0,0,3.2,0
Eastern,1/06/2022,5,1398,-2.306079665,2022,527,2.131782946,1148.75,839,1402,1148.75,0,0,3.3,3.125
Eastern,1/07/2022,5,1518,8.583690987,2022,527,2.131782946,1175.583333,851,1421,1148.75,26.83333333,2.335872325,3.3,0
Eastern,1/08/2022,5,1543,1.646903821,2022,527,2.131782946,1175.583333,851,1421,1175.583333,0,0,3.3,0
Eastern,1/09/2022,5,1561,1.166558652,2022,527,2.131782946,1175.583333,851,1421,1175.583333,0,0,3.3,0
Eastern,1/10/2022,5,1632,4.548366432,2022,527,2.131782946,1196.916667,852,1482,1175.583333,21.33333333,1.814701921,3.3,0
Eastern,1/11/2022,5,1723,5.575980392,2022,527,2.131782946,1196.916667,852,1482,1196.916667,0,0,3.3,0
Eastern,1/12/2022,5,1800,4.468949507,2022,527,2.131782946,1196.916667,852,1482,1196.916667,0,0,3.4,3.03030303
Eastern,1/01/2023,5,1942,7.888888889,2023,527,2.131782946,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Eastern,1/02/2023,5,1492,-23.17198764,2023,527,2.131782946,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Northland,1/07/2014,6,803,-23.17198764,2014,336,2.131782946,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
Northland,1/08/2014,6,750,-6.600249066,2014,336,2.131782946,1004.666667,989,1033,1004.666667,0,0,5.3,0
Northland,1/09/2014,6,787,4.933333333,2014,336,2.131782946,1004.666667,989,1033,1004.666667,0,0,5.3,0
Northland,1/10/2014,6,796,1.143583227,2014,336,2.131782946,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Northland,1/11/2014,6,788,-1.005025126,2014,336,2.131782946,1004,972,1058,1004,0,0,5.3,0
Northland,1/12/2014,6,927,17.63959391,2014,336,2.131782946,1004,972,1058,1004,0,0,5.5,3.773584906
Northland,1/01/2015,6,1004,8.306364617,2015,342,1.785714286,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Northland,1/02/2015,6,821,-18.22709163,2015,342,1.785714286,1010.166667,933,1089,1010.166667,0,0,5.5,0
Northland,1/03/2015,6,924,12.545676,2015,342,1.785714286,1010.166667,933,1089,1010.166667,0,0,5.5,0
Northland,1/04/2015,6,878,-4.978354978,2015,342,1.785714286,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Northland,1/05/2015,6,954,8.656036446,2015,342,1.785714286,1014.833333,955,1117,1014.833333,0,0,5.5,0
Northland,1/06/2015,6,976,2.306079665,2015,342,1.785714286,1014.833333,955,1117,1014.833333,0,0,5.5,0
Northland,1/07/2015,6,839,-14.03688525,2015,342,1.785714286,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Northland,1/08/2015,6,923,10.01191895,2015,342,1.785714286,1016.583333,931,1133,1016.583333,0,0,5.5,0
Northland,1/09/2015,6,878,-4.875406284,2015,342,1.785714286,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
